ID,Clee,Nombre_Unidad,MIPYMES,,,,
1040032,09010311830000511000000000U0,,,,,,
989012,09010311830002471000000000U5,,,,,,
995382,09010311830004781000000000U5,,,,,,
1032738,09010311830002741000000000U1,,,,,,
922902,09010311830004941000000000U5,,,,,,
1035097,09010311830000211000000000U7,,,,,,
998575,09010311830001941000000000U8,,,,,,
7299373,09010311830006101000000000U4,,,,,,
8694640,09010311830006251000000000U7,,,,,,
927415,09010311830004261000000000U8,,,,,,
989018,09010311830000611000000000U8,,,,,,
1034873,09010311830003971000000000U3,,,,,,
1052394,09010311830003361000000000U7,,,,,,
923364,09010311830004831000000000U8,,,,,,
925976,09010311830004561000000000U1,,,,,,
1052097,09010311830002861000000000U7,,,,,,
9193343,09010311830006971000000000U0,,,,,,
925012,09010311830005241000000000U9,,,,,,
1056196,09010311830003691000000000U7,,,,,,
1053932,09010311830001741000000000U2,,,,,,
921128,09010311830005171000000000U8,,,,,,
9340301,09010311830007071000000000U8,,,,,,
1023474,09010811111001991000000000U3,,,,,,
9104155,09010311830006891000000000S0,,,,,,
1053973,09010311830005061000000000U1,,,,,,
923977,09010311830004321000000000U0,,,,,,
1033938,09010311830001771000000000U9,,,,,,
928369,09010311830005771000000000U5,,,,,,
926872,09010311830000951000000000U8,,,,,,
1057851,09010311830000281000000000U0,,,,,,
1054478,09010311830003811000000000U1,,,,,,
995340,09010311830005481000000000U1,,,,,,
7261496,09010311830006351000000000U5,,,,,,
7263206,09010311830006681000000000U5,,,,,,
1038571,09010311830001401000000000U3,,,,,,
8530051,09010311830006191000000000U5,,,,,,
1054953,09010311830003031000000000U6,,,,,,
1054086,09010311830000671000000000S2,,,,,,
1037350,09010311830002341000000000U0,,,,,,
847213,09010311830005541000000000U2,,,,,,
1041171,09010311830003591000000000U9,,,,,,
928438,09010311830004951000000000U4,,,,,,
7673439,09010311830006801000000000U9,,,,,,
7262747,09010311830006611000000000U2,,,,,,
1035532,09010311830001531000000000U7,,,,,,
1005510,09010311830004132000000000U1,,,,,,
7262803,09010311830006631000000000U0,,,,,,
1037762,09010311830002021000000000U8,,,,,,
923806,09010311830004251000000000U9,,,,,,
995262,09010311830003401000000000U1,,,,,,
1038515,09010311830001691000000000U9,,,,,,
1032307,09010311830003571000000000U1,,,,,,
995398,09010311830003051000000000U4,,,,,,
1050857,09010311830002991000000000U2,,,,,,
1054636,09010461110020491000000000U6,,,,,,
1050792,09010311830002921000000000M9,,,,,,
1050772,09010311830003651000000000S1,,,,,,
1007466,09010311830001151000000000U4,,,,,,
9183098,09010311830006991000000000U8,,,,,,
7299304,09010311830006091000000000U7,,,,,,
1014136,09010311830003781000000000U6,,,,,,
8694552,09010311830006231000000000U9,,,,,,
1054578,09010311830001121000000000U7,,,,,,
991761,09010311830002161000000000U2,,,,,,
921363,09010311830005511000000000U5,,,,,,
1056075,09010311830000161000000000U4,,,,,,
1051772,09010311812001952000000000U3,,,,,,
923545,09010311830005521000000000U4,,,,,,
1037361,09010311830000491000000000U5,,,,,,
1038649,09010311830001421000000000U1,,,,,,
1041442,09010311830004441000000000U6,,,,,,
1057801,09010311830004841000000000U7,,,,,,
1021060,09010311830002261000000000U0,,,,,,
1051636,09010311830001051000000000U6,,,,,,
922691,09010311830005561000000000U0,,,,,,
1052203,09010311830002891000000000U4,,,,,,
7673442,09010311830006811000000000U8,,,,,,
1014154,09010311830000291000000000U9,,,,,,
7261837,09010311830006401000000000U8,,,,,,
1035019,09010311812001301000000000U3,,,,,,
9051540,09010311830006321000000000U8,,,,,,
1039144,09010311830000501000000000U1,,,,,,
995354,09010311830005701000000000U2,,,,,,
1036867,09010311830003501000000000U8,,,,,,
1032310,09010311830000681000000000U1,,,,,,
9339826,09010311830007061000000000U9,,,,,,
7262801,09010311830006621000000000U1,,,,,,
1032805,09010311830002641000000000U3,,,,,,
926036,09010311830004901000000000U9,,,,,,
1039113,09010311830005761000000000U6,,,,,,
923178,09010311830004531000000000U4,,,,,,
923754,09010311830004361000000000U6,,,,,,
1018027,09010311830001081000000000U3,,,,,,
7263158,09010311830006671000000000U6,,,,,,
1053146,09010311830002071000000000U3,,,,,,
1050703,09010311830004491000000000U1,,,,,,
1014220,09010311830001191000000000U0,,,,,,
1032683,09010311830002301000000000U4,,,,,,
7924430,09010311830006151000000000U9,,,,,,
8530054,09010311830006201000000000U2,,,,,,
925861,09010311830005251000000000U8,,,,,,
995575,09010311830003701000000000U4,,,,,,
7298974,09010311830006031000000000U3,,,,,,
1024850,09010311830000791000000000U8,,,,,,
1041097,09010311830002511000000000U8,,,,,,
927511,09010311830005821000000000U8,,,,,,
1052794,09010311830001581000000000U2,,,,,,
1013355,09010311830003661000000000U0,,,,,,
993807,09010311830000101000000000U0,,,,,,
9268474,09010311830007041000000000U1,,,,,,
1043474,09010311830000191000000000U1,,,,,,
8616937,09010311830006701000000000U1,,,,,,
7262860,09010311830006651000000000U8,,,,,,
1033163,09010311830001611000000000U7,,,,,,
8695277,09010311830006281000000000U4,,,,,,
7262821,09010311830006641000000000U9,,,,,,
7262598,09010311830006591000000000U6,,,,,,
1050730,09010311830003861000000000U6,,,,,,
1056192,09010311830003441000000000U7,,,,,,
1019840,09010311830004411000000000U9,,,,,,
925774,09010311830005351000000000U6,,,,,,
1017911,09010311830003001000000000U9,,,,,,
9055574,09010311830006731000000000U8,,,,,,
1036188,09010311830004891000000000U2,,,,,,
1049763,09010311830005751000000000U7,,,,,,
7262559,09010311830006571000000000U8,,,,,,
8529961,09010311830006181000000000U6,,,,,,
928262,09010311830005581000000000U8,,,,,,
926178,09010311830005101000000000U5,,,,,,
1041491,09010311830000871000000000U8,,,,,,
1033896,09010311830001661000000000U2,,,,,,
1016521,09010311830004163000000000U6,,,,,,
1027218,09010311830000591000000000U2,,,,,,
1049717,09010311812000361010000000U8,,,,,,
925129,09010311830004651000000000U0,,,,,,
1038888,09010311830002431000000000U9,,,,,,
927811,09010311830005271000000000U6,,,,,,
8528831,09010311830005921000000000U6,,,,,,
8528427,09010311830005891000000000U1,,,,,,
7262220,09010311830006481000000000U0,,,,,,
1055448,09010311830002541000000000U5,,,,,,
922812,09010311830000381000000000U8,,,,,,
8507810,09010311830006301000000000U0,,,,,,
1014227,09010311830002401000000000U2,,,,,,
1006309,09010311830003561000000000U2,,,,,,
8564527,09010311830005951000000000U3,,,,,,
928416,09010311830005201000000000U3,,,,,,
1039868,09010311830004601000000000U5,,,,,,
7673509,09010311830006831000000000U6,,,,,,
8507567,09010311830006291000000000U3,,,,,,
1039910,09010311830001481000000000U5,,,,,,
1023498,09010311830002941000000000U7,,,,,,
1057432,09010311830001341000000000U1,,,,,,
1036788,09010311830005551000000000M3,,,,,,
1041252,09010311830002411000000000U1,,,,,,
7672847,09010311830006741000000000U7,,,,,,
1035423,09010311830001671000000000U1,,,,,,
7261503,09010311830006361000000000U4,,,,,,
7261494,09010311830006341000000000U6,,,,,,
1017908,09010812110003491000000000U3,,,,,,
7299219,09010311830006081000000000U8,,,,,,
998479,09010311830004231000000000U1,,,,,,
1035067,09010311830000201000000000U8,,,,,,
1056180,09010311830002911000000000U0,,,,,,
9137928,09010311830006901000000000U7,,,,,,
9123091,09010311830006921000000000U5,,,,,,
7262115,09010311830006451000000000U3,,,,,,
923688,09010311830005001000000000U7,,,,,,
927671,09010311830004351000000000U7,,,,,,
1032336,09010311830001751000000000U1,,,,,,
7673659,09010311830006851000000000U4,,,,,,
1050722,09010311830003761000000000U8,,,,,,
1052970,09010311830000841000000000U1,,,,,,
1036858,09010311830003071000000000U2,,,,,,
1019847,09010311830002981000000000U3,,,,,,
1052261,09010311830001091000000000S2,,,,,,
1036166,09010311830000521000000000U9,,,,,,
991752,09010722212000491000000000U9,,,,,,
991754,09010311830002971000000000U4,,,,,,
1056623,09010311830000411000000000U3,,,,,,
922664,09010311830004751000000000U8,,,,,,
7262484,09010311830006521000000000U3,,,,,,
1043326,09010311830002451000000000U7,,,,,,
7298744,09010311830006001000000000U6,,,,,,
1041150,09010311830003671000000000U9,,,,,,
1037934,09010311830001601000000000U8,,,,,,
1037756,09010311830003471000000000U4,,,,,,
923712,09010311830005731000000000U9,,,,,,
7261532,09010311830006371000000000U3,,,,,,
1036753,09010311830003711000000000U3,,,,,,
7263269,09010311830006691000000000U4,,,,,,
1019933,09010311830005671000000000U0,,,,,,
991812,09010311830000341000000000U2,,,,,,
991820,09010311830000861000000000U9,,,,,,
1038612,09010311830004792001000000U2,,,,,,
9223025,09010311830007031000000000U2,,,,,,
9205638,09010311830006981000000000U9,,,,,,
923241,09010311830005191000000000U6,,,,,,
928673,09010311830005501000000000U6,,,,,,
7673600,09010311830006841000000000U5,,,,,,
1026128,09010311830002781000000000U7,,,,,,
1041032,09010311830000561000000000U5,,,,,,
7262394,09010311830006511000000000U4,,,,,,
1056113,09010311812001281000000000U7,,,,,,
1014222,09010311830001841000000000U0,,,,,,
9191804,09010311830007001000000000U5,,,,,,
923950,09010311830004821000000000U9,,,,,,
7261569,09010311830006391000000000U1,,,,,,
1039519,09010311910000111000000000U9,,,,,,
1057384,09010311910000101000000000U0,,,,,,
1041414,09010311910000161000000000U4,,,,,,
925616,09010311910000141000000000U6,,,,,,
1055722,09010311910000041000000000U8,,,,,,
8507961,09010311910000261000000000U2,,,,,,
1039791,09010311910000131000000000U7,,,,,,
7299539,09010311910000231000000000U5,,,,,,
927734,09010311830004701000000000U3,,,,,,
7673355,09010315225000661000000000U2,,,,,,
1035474,09010311830001931000000000U9,,,,,,
7672819,09010315223000171000000000U7,,,,,,
8528854,09010315223000131000000000U1,,,,,,
8694962,09010311350000061000000000U5,,,,,,
1055474,09010311520000341000000000U9,,,,,,
1041200,09010461110035461010000000U2,,,,,,
8564691,09010311812003271000000000U6,,,,,,
7298993,09010311812003371000000000U4,,,,,,
9083921,09010311812004191000000000U5,,,,,,
7262945,09010311910000291000000000U9,,,,,,
7298938,09010311513000011000000000U3,,,,,,
8694868,09010311830006271000000000U5,,,,,,
9212595,09010315223000182000000000U4,,,,,,
7299105,09010312112000961000000000U9,,,,,,
9208097,09010315225000701000000000U6,,,,,,
1037820,09010326198000051000000000U2,,,,,,
9345098,09010325411000021000000000U3,,,,,,
8694861,09010311211000011000000000U4,,,,,,
1057931,09010323119000501000000000U5,,,,,,
8564115,09010321112000011000000000U2,,,,,,
7299570,09010326199000031000000000U2,,,,,,
923191,09010467113001033011000000U7,,,,,,
1052264,09010323119000101000000000U4,,,,,,
993766,09010327991000011000000000U3,,,,,,
8528870,09010321993000011000000000S5,,,,,,
7673566,09010321910001231000000000U2,,,,,,
9189826,09010321910001321000000000U1,,,,,,
9183672,09010321910001311000000000U2,,,,,,
7261868,09010321910001081000000000U1,,,,,,
7261707,09010321910001071000000000U2,,,,,,
7262859,09010321910001111000000000U6,,,,,,
7805020,09010321910001051000000000U4,,,,,,
8529999,09010321910000971000000000U4,,,,,,
8528536,09010321910000811000000000U2,,,,,,
7263183,09010321910001161000000000U1,,,,,,
1041277,09010321910000541000000000U5,,,,,,
1032817,09010434224000041010000000U6,,,,,,
7673316,09010321910001212000000000U2,,,,,,
925790,09010321910000671000000000U0,,,,,,
995563,09010321910000685002000000U0,,,,,,
8694560,09010238350000031000000000U8,,,,,,
7261533,09010321910001061000000000U3,,,,,,
8528653,09010321910000841000000000U9,,,,,,
1023496,09010812210001921010000000U9,,,,,,
1036654,09010337120000171000000000U9,,,,,,
925040,09010321910000602001000000U5,,,,,,
8937352,09010321910001251000000000U0,,,,,,
7298896,09010321910000891000000000U4,,,,,,
9210552,09010321910001331000000000U0,,,,,,
8528354,09010321910000771000000000U8,,,,,,
8694554,09010321910000983000000000U9,,,,,,
927472,09010321910000701000000000U5,,,,,,
7299097,09010321910000931000000000U8,,,,,,
925736,09010321910000521000000000U7,,,,,,
1036255,09010321910000361000000000U8,,,,,,
928343,09010321910000651000000000U2,,,,,,
7299194,09010321910000941000000000U7,,,,,,
7263020,09010321910001131000000000U4,,,,,,
922878,09010465311002821010000000U6,,,,,,
8695208,09010321910001011000000000U8,,,,,,
9088311,09010321910001271000000000U8,,,,,,
8694811,09010321910001001000000000U9,,,,,,
7263074,09010321910001141000000000U3,,,,,,
7298968,09010321910000901000000000U1,,,,,,
7298889,09010321910000881000000000U5,,,,,,
7804970,09010321910001041000000000U5,,,,,,
8392343,09010321910000861000000000U7,,,,,,
8528349,09010321910000761000000000U9,,,,,,
9385451,09010321910001361000000000U7,,,,,,
7298840,09010321910000871000000000U6,,,,,,
925958,09010321910000711000000000U4,,,,,,
8528535,09010321910000801000000000U3,,,,,,
6232476,09010327320000075001008866S0,,,,,,
6232356,09010327320000023001002549S0,,,,,,
9007261,09010322230000021000000000U0,,,,,,
7673581,09010323119001451000000000U2,,,,,,
1024979,09010812110002991010000000U3,,,,,,
7263010,09010321999000121000000000U9,,,,,,
1039472,09010541430000011000000000U2,,,,,,
1051803,09010323119000873001000000U8,,,,,,
1049716,09010327219000012001000000U7,,,,,,
1036145,09010321910000331000000000U1,,,,,,
1057727,09010323111000051000000000U8,,,,,,
924074,09010322220000041001000000U9,,,,,,
9347292,09010321910001351000000000U8,,,,,,
7673424,09010323120000071000000000U7,,,,,,
6315560,09010323111000094001003318S8,,,,,,
1055488,09010323119000853001000000U0,,,,,,
1057862,09010323119000201000000000U2,,,,,,
6766259,09010323119001261001000000U5,,,,,,
927540,09010327991000201000000000U0,,,,,,
7262837,09010323119001431000000000U4,,,,,,
8695024,09010323119001381000000000U1,,,,,,
923115,09010323119001221000000000U9,,,,,,
1054015,09010323119000661000000000U7,,,,,,
1055723,09010323119000511000000000U4,,,,,,
1052315,09010541890000211000000000U3,,,,,,
1052360,09010323119000261001000000U6,,,,,,
923280,09010323119001081000000000U7,,,,,,
1052290,09010323119001191000000000U4,,,,,,
9028278,09010323119001361000000000U3,,,,,,
7299455,09010323119001341000000000U5,,,,,,
1051669,09010323119000843001000000U1,,,,,,
7262813,09010323119001421000000000U5,,,,,,
9152105,09010323119001491000000000U8,,,,,,
8564175,09010323119001311000000000S8,,,,,,
1053926,09010323119000681000000000U5,,,,,,
1055487,09010323119000631000000000U0,,,,,,
924893,09010323119001071000000000U8,,,,,,
6314540,09010327391000023001000000U1,,,,,,
6345766,09010324191000032001006511S9,,,,,,
8564985,09010325510000022000000000U0,,,,,,
1057846,09010323119001211000000000U0,,,,,,
1038958,09010321910000251000000000U1,,,,,,
1032419,09010327991000141000000000M8,,,,,,
8529710,09010327991000281000000000U2,,,,,,
7263198,09010327991000311000000000U7,,,,,,
7263070,09010327991000302000000000U6,,,,,,
7262509,09010327991000292000000000U9,,,,,,
8528455,09010327320000183000000000U2,,,,,,
926134,09010325412000163001000000U1,,,,,,
9103209,09010322210000053000047480M5,,,,,,
6316670,09010326160000043002000000U9,,,,,,
9119807,09010321910001283000000000U3,,,,,,
8528382,09010325412000221000000000M7,,,,,,
9040909,09010325310000023000000000U3,,,,,,
1037912,09010326120000011000000000U0,,,,,,
7672975,09010323119001441000000000U3,,,,,,
7262064,09010325412000241000000000U5,,,,,,
7261526,09010323119001391000000000U0,,,,,,
7672758,09010321910001191000000000U8,,,,,,
1036291,09010323119000241000000000U8,,,,,,
9211417,09010323119001511000000000U3,,,,,,
1027237,09010323119000141000000000U0,,,,,,
9355563,09010323119001531000000000U1,,,,,,
8528666,09010323119001281000000000U3,,,,,,
881811,09010323119001232000000000U6,,,,,,
8528807,09010323119001291000000000U2,,,,,,
8528878,09010323119001301000000000U9,,,,,,
921224,09010327330000062000000000U7,,,,,,
1043369,09010327121000013001000000U3,,,,,,
8540156,09010321910001261000000000U9,,,,,,
7263121,09010321910001151000000000U2,,,,,,
8508005,09010321910001031000000000U6,,,,,,
923802,09010321910000721000000000U3,,,,,,
7299439,09010321910000961000000000U5,,,,,,
7263260,09010321910001171000000000U0,,,,,,
8564222,09010321910000851000000000U8,,,,,,
8507508,09010321910001021000000000U7,,,,,,
8694568,09010321910000991000000000U2,,,,,,
8528699,09010326130000021000000000U8,,,,,,
1052196,09010323120000031000000000U1,,,,,,
993748,09010327991000181000000000U4,,,,,,
7263116,09010327219000041000000000U6,,,,,,
6225594,09010323119000742000000000U5,,,,,,
926881,09010327111000051000044696S4,,,,,,
1060611,09010323120000042001000000U8,,,,,,
1027138,09010325999000053000000000U0,,,,,,
7263223,09010322220000062000000000U5,,,,,,
925710,09010327219000021000000000U8,,,,,,
1037972,09010332320000961000000000U4,,,,,,
6318317,09010332320001284002000000U0,,,,,,
6258128,09010339940000024010003613S9,,,,,,
6258127,09010339940000034011003613S8,,,,,,
8616593,09010332320002462000000000U1,,,,,,
1038955,09010332320001081000000000U0,,,,,,
9218616,09010332320002621000000000U2,,,,,,
7262794,09010332320002411000000000U8,,,,,,
7263050,09010332320002431000000000U6,,,,,,
8528569,09010332320002101000000000U5,,,,,,
8694615,09010332320002321000000000U9,,,,,,
928470,09010332320001671000000000U8,,,,,,
927434,09010332320001631001000000U2,,,,,,
7263178,09010332610000031000000000U0,,,,,,
1057718,09010332810000111000000000U6,,,,,,
1049780,09010339999000061010000000U7,,,,,,
8564021,09010339913000041000000000U0,,,,,,
9149618,09010331220000011000000000S1,,,,,,
7261943,09010337120001701000000000S2,,,,,,
923993,09010332320001361000000000U6,,,,,,
9142203,09010337210000201000000000S3,,,,,,
7673103,09010238390000111000000000U4,,,,,,
1037964,09010332320001911001000000U8,,,,,,
995568,09010321999000071000000000U6,,,,,,
928555,09010337120001081000000000U9,,,,,,
7299544,09010337120001661000000000U8,,,,,,
7298852,09010337120001621000000000U2,,,,,,
921168,09010337120001411000000000U8,,,,,,
925589,09010337120001151000000000U0,,,,,,
1054548,09010321910000281000000000U8,,,,,,
8565050,09010337120001611000000000U3,,,,,,
1051776,09010337120000421000000000U8,,,,,,
923921,09010337120001061000000000U1,,,,,,
1040902,09010337110000151000000000U2,,,,,,
